"number","title","pageid","namespace","length","touched"
"9587","Australian_Aboriginal_Astronomy_Project","31266337","","2203","20240413063032"
"9588","Post-detection_policy","31266686","","20592","20250515034303"
"9589","AQUAL","31267110","","4408","20250407045514"
"9590","EChO","31272845","","9975","20250717215320"
"9591","CFBDSIR_J145829+101343","31274920","","19781","20260206032141"
"9592","SDSS_J0927+2943","31305368","","3775","20240415231112"
"9593","First_Orbit","31316600","","10187","20251228010004"
"9594","NSV_1436","31347351","","4442","20251218071323"
"9595","NGC_371","31350649","","3606","20241127032000"
"9596","Andromeda_XXI","31365813","","3798","20240717133351"
"9597","Andromeda_XXII","31365819","","2647","20260320030646"
"9598","Pan-Andromeda_Archaeological_Survey","31372308","","1444","20260320032104"
"9599","Space_tether_missions","31386739","","46188","20260323112437"
"9600","IC_348","31391131","","17040","20260308193943"
"9601","Space_Camp_Spain","31392103","","5132","20240725114219"
"9602","Space_tether","31392778","","41001","20260325140336"
"9603","NGC_4444","31405403","","4214","20260109231444"
"9604","Bolocam_Galactic_Plane_Survey","31433098","","2399","20260320032154"
"9605","NGC_2439","31439957","","5425","20251218012014"
"9606","Optical_depth_(astrophysics)","31443350","","4686","20241123143833"
"9607","HD_181068","31449527","","6958","20251024220131"
"9608","SDSS_J0106−1000","31454526","","3900","20260306060133"
"9609","Colonial_American_astronomy","31458904","","23417","20240211120704"
"9610","Chitra_(nakshatra)","31464363","","56","20250315043248"
"9611","Paczyński–Wiita_potential","31475901","","2065","20250926201004"
"9612","SPT-CL_J2106−5844","31480135","","4926","20250808202059"
"9613","WISE_0458+6434","31499094","","21955","20250927155808"
"9614","S._M._Razaullah_Ansari","31547517","","8899","20241222162948"
"9615","Arp_273","31549048","","5840","20260221234850"
"9616","Cold_Big_Bang","31553456","","2584","20250520161829"
"9617","Swift_J1644+57","31560424","","12180","20250613082258"
"9618","Quadrature_(astronomy)","31578558","","2123","20241025174813"
"9619","João_Faras","31599740","","14016","20260314010009"
"9620","Hypergravity","31631838","","9294","20260215023232"
"9621","NGC_3669","31644293","","3543","20260109225913"
"9622","GJ_3634","31645999","","10050","20260312201332"
"9623","List_of_stars_in_Argo_Navis","31646013","","503","20240818174539"
"9624","Syzygy_(astronomy)","31652273","","7639","20260209160034"
"9625","IRAS_18162−2048","31666860","","2976","20260218132122"
"9626","Kepler-40b","31672043","","8384","20251222103102"
"9627","Kepler-40","31690613","","9877","20260128213239"
"9628","Sh_2-54","31691769","","3639","20240807184416"
"9629","Sri_Lanka_Planetarium","31701099","","4503","20250813043808"
"9630","RSGC1","31706977","","10567","20260306203646"
"9631","WASP-43b","31711609","","17467","20251218073801"
"9632","Atlas_Coelestis","31716539","","7596","20251125175635"
"9633","NGC_5775","31724474","","6615","20260102043704"
"9634","IC_1011","31728570","","2972","20251126201252"
"9635","SN_2011by","31754091","","1929","20250915085932"
"9636","Stargate_(asterism)","31773185","","1778","20260320033141"
"9637","MOA-2009-BLG-387Lb","31779865","","6358","20251217165047"
"9638","Explorer_10","31821177","","9790","20251216053524"
"9639","International_Pulsar_Timing_Array","31825083","","10844","20251207032453"
"9640","WASP-43","31830485","","9499","20260303211755"
"9641","Arp-Madore_1","31840559","","3752","20240717135858"
"9642","MOA-2009-BLG-387L","31843614","","6973","20251218024745"
"9643","Debate_between_sheep_and_grain","31865085","","15824","20251208044939"
"9644","List_of_Hungarian_astronomers","31867245","","2489","20251227033329"
"9645","NGC_6031","31872902","","2168","20251218055829"
"9646","European_Space_Weather_portal","31878723","","3689","20201228184331"
"9647","Astromundus","31889928","","10551","20250101144300"
"9648","Lalande_Prize","31895049","","21801","20250728110033"
"9649","European_Solar_Telescope","31903706","","6712","20240523021106"
"9650","Debate_between_Winter_and_Summer","31918503","","19184","20250812023600"
"9651","Enlil_and_Ninlil","31925401","","16215","20251124180121"
"9652","WASP-24b","31929640","","9499","20251226092104"
"9653","NGC_634","31931942","","9288","20260312013145"
"9654","WASP-44b","31934014","","8885","20251219122951"
"9655","Colonization_of_the_Solar_System","31939164","","109","20230410181631"
"9656","Turkmenistan_National_Space_Agency","31943988","","5677","20241111064407"
"9657","WASP-24","31948519","","11321","20260303211350"
"9658","Gode_Venkata_Juggarow","31948970","","1010","20240327122645"
"9659","Hen_2-10","31954564","","9594","20240327212907"
"9660","WASP-44","31954755","","10590","20260303211807"
"9661","Northern_Pole","31954798","","1697","20260214082351"
"9662","Four_Advisors","31954954","","1482","20251227130623"
"9663","Fried_parameter","31959575","","4569","20260226150622"
"9664","Kesh_temple_hymn","31965225","","32287","20260203191415"
"9665","IC_1295","31968218","","2680","20240718002040"
"9666","Hymn_to_Enlil","31975691","","25256","20251211025021"
"9667","SN_2011dh","31996609","","6142","20250923070447"
"9668","Irish_Astronomical_Tract","32015265","","2945","20260125045037"
"9669","Ranna_an_aeir","32015318","","1081","20250611095825"
"9670","Song_of_the_hoe","32037005","","17890","20250607130222"
"9671","HIP_78530_b","32041228","","11548","20260319143921"
"9672","Var_83","32051963","","7065","20251107202032"
"9673","X_Persei","32052612","","8516","20260210074053"
"9674","List_of_satellite_pass_predictors","32059319","","15393","20250814130407"
"9675","Melnick_42","32060925","","7378","20260224085348"
"9676","ARIANNA_Experiment","32074177","","2548","20250331072333"
"9677","OH/IR_star","32087244","","7388","20260103183023"
"9678","HAT-P-32b","32093342","","19337","20251217124940"
"9679","Abell_2163","32102963","","3979","20250319235907"
"9680","HAT-P-33b","32108213","","15036","20251219125358"
"9681","CosmoCaixa_Barcelona","32111666","","10696","20251203081916"
"9682","CalSky","32114474","","2360","20240802181452"
"9683","CPD−57°2874","32117616","","5969","20250630200441"
"9684","Einstein's_unsuccessful_investigations","32123511","","22231","20260309230529"
"9685","NGC_1399","32124585","","9529","20260116004427"
"9686","NGC_1404","32124707","","9662","20251121021144"
"9687","NGC_2232","32124756","","6389","20251218181653"
"9688","Orphans_of_Apollo","32130872","","4067","20260219030717"
"9689","Eclipse_season","32145358","","27939","20251107221601"
"9690","List_of_medieval_Hebrew_astronomers","32154715","","6411","20240908215006"
"9691","Chinese_Deep_Space_Network","32162633","","27953","20251103042407"
"9692","Akira_Fujii","32174433","","3894","20260327055124"
"9693","SSA22_Protocluster","32182561","","4484","20250320000045"
"9694","Sidus_Ludovicianum","32230405","","6902","20251228184900"
"9695","Snake_Valley_Astronomical_Association","32239774","","4056","20241107182806"
"9696","Palimpsest_(planetary_astronomy)","32245830","","2737","20251211132737"
"9697","Built-in_hold","32251811","","1845","20241017002409"
"9698","Kepler-14b","32252159","","12240","20251218023349"
"9699","ULAS_J1120+0641","32257915","","12715","20251105041935"
"9700","Abell_2744","32263504","","12691","20260223025916"
"9701","GRB_090429B","32274243","","3571","20250122141053"
"9702","Ashapatti_Tamrakar","32292644","","3331","20250717230407"
"9703","NGC_41","32293131","","2365","20250723140011"
"9704","NGC_42","32293166","","3937","20250724102214"
"9705","111_Tauri","32297121","","16243","20260210204506"
"9706","The_Minor_Planet_Bulletin","32311457","","2798","20260106011131"
"9707","Atmospheric_dynamo","32323620","","1348","20220716230736"
"9708","Donaldson–Thomas_theory","32335603","","10365","20260319205711"
"9709","7_Wonders_(board_game)","32375158","","25164","20250930175849"
"9710","Microscopium_in_Chinese_astronomy","32397400","","3966","20220428201137"
"9711","Monoceros_in_Chinese_astronomy","32399090","","2468","20240822075340"
"9712","Musca_in_Chinese_astronomy","32399498","","3216","20230514122430"
"9713","Octans_in_Chinese_astronomy","32399703","","3172","20250720204157"
"9714","Hydra_in_Chinese_astronomy","32412281","","13360","20240829071027"
"9715","HD_132563","32415133","","10511","20251218025706"
"9716","IC_3418","32420215","","5072","20260109225622"
"9717","Ophiuchus_in_Chinese_astronomy","32421458","","13116","20260226102809"
"9718","Mercury's_magnetic_field","32433512","","27246","20260120225105"
"9719","SN_393","32435807","","10948","20251226155515"
"9720","Orion_in_Chinese_astronomy","32450706","","13443","20250829151059"
"9721","IC_755","32451990","","4874","20260109225632"
"9722","Epsilon_Doradus","32454008","","6888","20251218064954"
"9723","Pavo_in_Chinese_astronomy","32461969","","4650","20251029060455"
"9724","Pegasus_in_Chinese_astronomy","32471829","","11797","20251204235507"
"9725","Perseus_in_Chinese_astronomy","32472615","","9885","20251123160644"
"9726","Phoenix_in_Chinese_astronomy","32473281","","4178","20260204030909"
"9727","Journal_of_the_British_Astronomical_Association","32475429","","3059","20250208133535"
"9728","Fiber-optic_Improved_Next-generation_Doppler_Search_for_Exo-Earths","32484750","","1647","20251008201846"
"9729","List_of_astronomical_observatories_in_Ukraine","32494142","","890","20240428153018"
"9730","Pisces_in_Chinese_astronomy","32494466","","13081","20250921003108"
"9731","MAXI","32498758","","4818","20260302040838"
"9732","Local_Sheet","32501050","","11632","20251216113908"
"9733","Piscis_Austrinus_in_Chinese_astronomy","32502861","","5370","20240405071230"
"9734","Reflections_(1984_film)","32508617","","2755","20260219201729"
"9735","HAT-P-33","32512724","","6536","20250519194650"
"9736","Gliese_146","32513159","","11028","20260312181955"
"9737","HD_190007","32513386","","13951","20260122171119"
"9738","Gliese_69","32514639","","5152","20260312181029"
"9739","Puppis_in_Chinese_astronomy","32523543","","6304","20260219154140"
"9740","Pyxis_in_Chinese_astronomy","32523783","","2403","20240131220721"
"9741","Reticulum_in_Chinese_astronomy","32524003","","2757","20251029065805"
"9742","Sagitta_in_Chinese_astronomy","32525365","","4714","20250728000047"
"9743","Sagittarius_in_Chinese_astronomy","32527080","","12209","20250728001908"
"9744","Tzolkinex","32545499","","5116","20260323224843"
"9745","Scorpius_in_Chinese_astronomy","32549867","","9511","20251102183147"
"9746","NGC_6188","32560603","","2251","20251116093417"
"9747","Kronberger_61","32566550","","3432","20260115052036"
"9748","NGC_6362","32585814","","5070","20260206204423"
"9749","NGC_6352","32585915","","7971","20240823000144"
"9750","SN_1961V","32593383","","6184","20250520233906"
"9751","Tug_of_war_(astronomy)","32624799","","3086","20260209065838"
"9752","Cova_d'en_Daina","32647632","","2996","20250706170531"
"9753","Pease_1","32658232","","2510","20260320032852"
"9754","Long-slit_spectroscopy","32668725","","4761","20250819141729"
"9755","Formation_and_evolution_of_Earth_in_the_solar_system","32697846","","84","20250106215154"
"9756","Dual-Stage_4-Grid","32723441","","2944","20260227071859"
"9757","Necklace_Nebula","32726818","","6068","20260218040052"
"9758","Team_Building_(Align)","32740552","","7275","20260120062119"
"9759","Vercors_Regional_Natural_Park","32741971","","7195","20260225035437"
"9760","Lists_of_clusters","32744136","","295","20260309202016"
"9761","Collinder_135","32751862","","2158","20251112194950"
"9762","Kepler_Follow-up_Program","32766679","","909","20240823042723"
"9763","Kepler-14","32766755","","13079","20260127212020"
"9764","Strömgren_integral","32768530","","1977","20250605215418"
"9765","PSR_J0357+3205","32798132","","3559","20251004132854"
"9766","Kepler-17","32802718","","6661","20251217170405"
"9767","Kepler-39b","32825892","","9483","20251220133247"
"9768","Kepler-39","32826110","","5215","20251217165842"
"9769","Erigone_(daughter_of_Icarius)","32840269","","3430","20251105154049"
"9770","The_Milky_Way_Project","32847552","","9108","20260216162349"
"9771","HD_85512_b","32860203","","283","20241020184850"
"9772","PSR_J1719−1438","32867902","","7392","20251002040945"
"9773","PSR_J1719−1438_b","32869822","","8621","20260224225505"
"9774","SN_2011fe","32872239","","11106","20250618060223"
"9775","Gliese_268","32884772","","7073","20260312182027"
"9776","Astrobiophysics","32894329","","1398","20260328070830"
"9777","Statue_of_Yuri_Gagarin,_Greenwich","32918134","","4083","20251103102537"
"9778","WISE_1541−2250","32932719","","15295","20260228165815"
"9779","SN_1917A","32938206","","6643","20260122221406"
"9780","SN_1939C","32939039","","2756","20250518222839"
"9781","Hercules_Superclusters","32945511","","4712","20241031040432"
"9782","DI_Herculis","32949621","","8742","20250310211816"
"9783","C/2011_L4_(PanSTARRS)","32952475","","17428","20260204021349"
"9784","The_50_Most_Extreme_Places_in_Our_Solar_System","32954448","","5741","20250326001512"
"9785","Traces_of_Catastrophe","32965228","","6847","20260220130452"
"9786","Universe_Awareness","32970061","","3184","20260110152707"
"9787","AP_Columbae","32985519","","11160","20251126200522"
"9788","Photo-meson","32994940","","1282","20250623202832"
"9789","Abell_2199","32998378","","5532","20250404143117"
"9790","Abell_383","32998405","","4063","20250721210916"
"9791","Leonid_Elenin","32998741","","41169","20260302143545"
"9792","WISE_1828+2650","33010292","","23151","20260228165922"
"9793","NGC_6496","33016231","","6071","20240906134000"
"9794","Omicron_Herculis","33019581","","11814","20251218071013"
"9795","Alton_Barnes_White_Horse","33021785","","21103","20251016115221"
"9796","NGC_2100","33022417","","1746","20240118173633"
"9797","WISEPC_J205628.90+145953.3","33030102","","13912","20260218122113"
"9798","WISEPA_J041022.71+150248.5","33030103","","13740","20251123121735"
"9799","WISEPA_J173835.53+273258.9","33030104","","13717","20250803193406"
"9800","WISE_1405+5534","33030105","","15750","20240818082931"
"9801","Kepler-15","33053892","","7218","20251217170810"
"9802","Kepler-41b","33053930","","3584","20251226111412"
"9803","Kepler-41","33053957","","6030","20260128204943"
"9804","Kepler-12b","33054151","","10600","20251218122131"
"9805","Kepler-12","33054163","","5814","20260127203002"
"9806","Kepler-19","33057668","","7447","20260217144421"
"9807","Abell_2147","33060039","","5376","20260112221531"
"9808","Nuclear_spectroscopy","33074786","","4422","20251016151625"
"9809","2MASS_J21392676+0220226","33080318","","10244","20251126202215"
